Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
61,0.40556,1.15107,0.92092,0.92947,0.84926,0.745,0.255
62,0.38333,1.16136,0.92111,0.92984,0.84926,0.744,0.256
63,0.37115,1.16863,0.92095,0.92986,0.84949,0.744,0.256
64,0.35088,1.18480,0.92099,0.93015,0.84972,0.744,0.256
65,0.33985,1.19033,0.92090,0.92984,0.85064,0.744,0.256
66,0.44796,0.53450,0.90987,0.91930,0.83065,0.708,0.292
67,0.37932,0.67607,0.90972,0.92069,0.83502,0.679,0.321
68,0.36069,0.64469,0.91963,0.92996,0.84605,0.690,0.310
69,0.31003,0.76842,0.92024,0.92963,0.84881,0.704,0.296
70,0.30813,0.78362,0.92068,0.92942,0.84766,0.715,0.285
71,0.29158,0.83220,0.92168,0.93160,0.84926,0.721,0.279
72,0.28634,0.85745,0.92080,0.92927,0.84789,0.723,0.277
73,0.27685,0.87485,0.92133,0.92998,0.84651,0.724,0.276
74,0.26841,0.91283,0.92117,0.92938,0.84881,0.726,0.274
75,0.26355,0.95317,0.92163,0.93047,0.84858,0.727,0.273
76,0.25780,0.94902,0.92108,0.92897,0.84972,0.726,0.274
77,0.25370,0.94883,0.91590,0.92513,0.84352,0.725,0.275
78,0.31786,0.63926,0.91920,0.92670,0.85110,0.712,0.288
79,0.25132,0.83911,0.91496,0.92027,0.84605,0.725,0.275
80,0.25721,0.82981,0.91954,0.92761,0.84835,0.736,0.264
81,0.23772,0.92838,0.91655,0.92331,0.84582,0.740,0.260
82,0.24987,0.85837,0.91854,0.92480,0.84467,0.743,0.257
83,0.23165,0.91700,0.91399,0.92033,0.83892,0.740,0.260
84,0.23330,0.99029,0.91606,0.92362,0.84191,0.758,0.242
85,0.22134,1.06672,0.91038,0.91553,0.84237,0.757,0.243
86,0.22039,1.02916,0.91731,0.92549,0.84329,0.742,0.258
87,0.21056,1.09080,0.91072,0.92012,0.83892,0.731,0.269
88,0.25038,0.79797,0.91731,0.92622,0.84835,0.724,0.276
89,0.20812,0.92420,0.91874,0.92771,0.84674,0.723,0.277
90,0.20548,0.95126,0.92015,0.92966,0.84697,0.733,0.267
91,0.19697,0.99443,0.92107,0.93038,0.84835,0.733,0.267
92,0.19319,0.99916,0.92076,0.92880,0.84926,0.730,0.270
93,0.19483,1.12767,0.91634,0.92499,0.83984,0.732,0.268
94,0.22228,0.79366,0.91990,0.93004,0.84881,0.705,0.295
95,0.18550,0.93200,0.91727,0.92609,0.83892,0.702,0.298
96,0.19609,0.87694,0.92048,0.92911,0.84697,0.723,0.277
97,0.17923,0.96133,0.92206,0.93259,0.84972,0.723,0.277
98,0.17422,0.98399,0.92303,0.93184,0.85133,0.724,0.276
99,0.17145,1.03085,0.92044,0.92979,0.84903,0.726,0.274
100,0.17858,1.03412,0.91686,0.92794,0.84536,0.733,0.267
101,0.17124,0.99818,0.91602,0.92685,0.84444,0.738,0.262
102,0.18900,0.89901,0.91879,0.92923,0.84903,0.733,0.267
103,0.16719,0.92177,0.91886,0.92892,0.84444,0.724,0.276
104,0.17435,0.91875,0.91726,0.92640,0.84605,0.734,0.266
105,0.15873,0.99242,0.92124,0.93111,0.85110,0.739,0.261
106,0.15424,1.00676,0.92182,0.93188,0.85179,0.735,0.265
107,0.15214,1.02480,0.92253,0.93244,0.85363,0.734,0.266
108,0.14894,1.03814,0.92297,0.93314,0.85363,0.733,0.267
109,0.14714,1.05023,0.92303,0.93327,0.85386,0.733,0.267
110,0.14396,1.06141,0.92328,0.93351,0.85386,0.732,0.268
111,0.14214,1.07123,0.92325,0.93344,0.85340,0.732,0.268
112,0.13894,1.08120,0.92346,0.93371,0.85386,0.732,0.268
113,0.13711,1.09139,0.92349,0.93373,0.85363,0.732,0.268
114,0.13383,1.10191,0.92345,0.93375,0.85317,0.731,0.269
115,0.13198,1.11046,0.92344,0.93356,0.85317,0.731,0.269
116,0.12875,1.11956,0.92352,0.93368,0.85294,0.731,0.269
117,0.12688,1.12747,0.92346,0.93373,0.85271,0.731,0.269
118,0.12362,1.13662,0.92343,0.93373,0.85248,0.731,0.269
119,0.12176,1.14524,0.92349,0.93380,0.85202,0.731,0.269
120,0.11847,1.15200,0.92349,0.93387,0.85087,0.730,0.270
121,0.11662,1.15933,0.92339,0.93370,0.85133,0.730,0.270
122,0.11337,1.16941,0.92343,0.93385,0.85110,0.730,0.270
123,0.11153,1.17755,0.92341,0.93377,0.85087,0.729,0.271
124,0.10833,1.18608,0.92316,0.93341,0.85156,0.729,0.271
125,0.10653,1.19521,0.92342,0.93370,0.85110,0.729,0.271
126,0.10342,1.20288,0.92303,0.93317,0.85179,0.728,0.272
127,0.10165,1.21226,0.92312,0.93336,0.85110,0.728,0.272
128,0.09866,1.22240,0.92271,0.93265,0.84995,0.728,0.272
129,0.09696,1.23324,0.92281,0.93307,0.85064,0.727,0.273
130,0.09401,1.24130,0.92277,0.93282,0.85110,0.726,0.274
131,0.09238,1.24608,0.92291,0.93317,0.84972,0.726,0.274
132,0.08957,1.26412,0.92271,0.93290,0.85018,0.725,0.275
133,0.08804,1.27467,0.92222,0.93221,0.85133,0.725,0.275
134,0.08534,1.29075,0.92250,0.93260,0.85156,0.724,0.276
135,0.08384,1.29427,0.92216,0.93242,0.85156,0.724,0.276
136,0.08132,1.30998,0.92222,0.93242,0.85156,0.723,0.277
137,0.07989,1.31439,0.92217,0.93203,0.85202,0.722,0.278
138,0.07740,1.32938,0.92243,0.93262,0.85133,0.721,0.279
139,0.07601,1.33843,0.92232,0.93256,0.85225,0.719,0.281
140,0.07361,1.35450,0.92219,0.93234,0.85294,0.717,0.283
141,0.07232,1.40024,0.92267,0.93292,0.85202,0.716,0.284
142,0.29003,0.52997,0.90475,0.91403,0.83755,0.641,0.359
143,0.13929,0.66035,0.90375,0.91243,0.83157,0.619,0.381
144,0.10506,0.73284,0.91821,0.92634,0.84972,0.634,0.366
145,0.07206,0.86134,0.91801,0.92623,0.84812,0.637,0.363
146,0.07057,0.89450,0.92088,0.92928,0.85087,0.635,0.365
